hero_health,enemy_health,hero_magic_stock,enemy_magic_stock,good_hit_cards,normal_hit_cards,low_hit_cards,do_nothing_cards,self_hurt_cards,both_hurt_cards,is_hero_magic,is_enemy_magic
100,100,2,2,5,5,5,1,1,1,0,0
90,95,2,2,4,5,4,1,1,1,0,0
85,87,2,2,4,4,3,1,1,1,0,0
77,79,2,2,4,2,3,1,1,1,1,0
69,69,1,2,4,1,2,1,1,1,0,0
59,64,1,2,3,1,1,1,1,1,0,0
54,54,1,2,3,1,0,1,1,0,0,1
54,34,1,1,3,1,0,0,0,0,1,0
44,18,0,1,2,0,0,0,0,0,0,0
34,8,0,1,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,90,2,2,3,5,5,1,1,1,0,1
80,72,2,1,3,4,5,1,1,0,0,1
80,67,2,0,3,4,4,0,1,0,0,0
75,59,2,0,3,3,3,0,1,0,0,0
70,54,2,0,3,3,1,0,1,0,0,0
62,44,2,0,2,2,1,0,1,0,1,0
34,44,1,0,2,1,1,0,0,0,0,0
29,34,1,0,1,1,0,0,0,0,0,0
21,24,1,0,5,5,5,1,1,1,1,0
13,4,0,0,4,4,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,1
100,72,2,1,5,4,5,1,0,1,0,0
92,62,2,1,4,3,5,1,0,1,0,1
92,54,2,0,4,2,5,0,0,1,1,0
77,44,1,0,4,2,4,0,0,0,0,0
67,34,1,0,2,2,4,0,0,0,0,0
57,29,1,0,1,2,3,0,0,0,0,0
52,24,1,0,1,2,1,0,0,0,1,0
42,8,0,0,0,1,1,0,0,0,0,0
34,3,0,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
100,85,2,2,5,5,4,1,0,1,0,0
95,75,2,2,4,5,3,1,0,1,0,0
90,65,2,2,4,5,2,1,0,0,0,1
90,57,2,1,4,4,2,0,0,0,0,0
80,52,2,1,3,4,1,0,0,0,1,0
70,32,1,1,1,4,1,0,0,0,0,0
62,22,1,1,0,3,1,0,0,0,0,0
54,14,1,1,0,1,1,0,0,0,0,0
49,6,1,1,5,5,5,1,1,1,0,1
100,100,2,2,5,5,5,1,1,1,0,0
92,92,2,2,5,3,5,1,1,1,1,0
82,82,1,2,4,3,4,1,1,1,1,1
52,72,0,1,4,3,4,1,0,0,0,0
47,67,0,1,4,3,2,1,0,0,0,0
37,59,0,1,3,2,2,1,0,0,0,1
37,49,0,0,2,2,2,0,0,0,0,0
27,44,0,0,1,2,1,0,0,0,0,0
22,36,0,0,1,1,0,0,0,0,0,0
14,26,0,0,5,5,5,1,1,1,0,0
6,18,0,0,5,3,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
100,95,2,2,5,5,4,0,1,1,1,0
95,74,1,2,5,4,4,0,1,0,0,0
85,64,1,2,3,4,4,0,1,0,0,1
75,56,1,1,3,3,3,0,1,0,0,0
65,51,1,1,2,3,2,0,1,0,0,1
45,43,1,0,1,2,2,0,1,0,0,0
37,33,1,0,0,1,2,0,1,0,0,0
37,18,1,0,0,1,1,0,0,0,0,0
29,13,1,0,5,5,5,1,1,1,0,0
19,8,1,0,4,5,4,1,1,1,1,0
100,100,2,2,5,5,5,1,1,1,0,0
95,95,2,2,5,5,3,1,1,1,0,0
90,82,2,2,5,4,3,1,1,0,0,1
70,77,2,1,4,4,2,1,1,0,0,0
62,67,2,1,3,3,2,1,1,0,0,1
46,62,2,0,3,2,1,1,1,0,0,0
36,57,2,0,2,2,0,1,1,0,0,0
28,47,2,0,1,1,0,1,1,0,0,0
28,37,2,0,1,1,0,0,0,0,0,0
20,27,2,0,5,5,5,1,1,1,1,0
15,7,1,0,4,5,4,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
100,90,2,2,4,5,5,0,1,1,1,0
95,69,1,2,4,4,5,0,1,0,0,0
85,61,1,2,3,3,5,0,1,0,0,0
77,56,1,2,3,2,4,0,1,0,0,0
72,51,1,2,3,2,2,0,1,0,0,0
52,51,1,2,2,2,2,0,0,0,0,1
42,41,1,1,1,2,1,0,0,0,0,0
32,33,1,1,0,1,1,0,0,0,0,0
24,28,1,1,5,5,5,1,1,1,0,0
14,28,1,1,4,5,5,0,1,1,0,0
9,20,1,1,4,4,4,0,1,1,1,0
100,100,2,2,5,5,5,1,1,1,0,0
90,92,2,2,4,4,5,1,1,1,0,0
80,87,2,2,3,4,4,1,1,1,1,0
72,77,1,2,3,3,3,1,1,1,0,1
62,67,1,1,2,3,2,1,1,1,0,0
52,62,1,1,1,3,1,1,1,1,0,0
47,57,1,1,1,3,1,0,1,0,0,0
32,57,1,1,1,3,0,0,0,0,0,1
16,49,1,0,1,1,0,0,0,0,1,0
8,29,0,0,5,5,5,1,1,1,0,0
3,19,0,0,4,5,4,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,1,0
100,84,1,2,5,4,5,0,1,1,0,0
85,79,1,2,4,4,5,0,1,0,0,0
67,79,1,2,4,3,5,0,0,0,0,0
62,69,1,2,3,3,4,0,0,0,0,0
52,61,1,2,2,2,4,0,0,0,0,0
44,56,1,2,2,1,3,0,0,0,0,0
34,51,1,2,1,1,2,0,0,0,0,0
29,41,1,2,0,1,1,0,0,0,0,0
24,33,1,2,5,5,5,1,1,1,0,1
4,28,1,1,4,5,4,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,90,2,2,4,5,4,1,1,1,0,0
87,82,2,2,4,3,4,1,1,1,0,1
87,62,2,1,4,3,4,0,0,1,0,0
79,57,2,1,4,2,3,0,0,1,1,0
69,37,1,1,2,2,3,0,0,1,1,0
61,21,0,1,2,0,3,0,0,1,0,0
56,11,0,1,1,0,2,0,0,1,0,0
51,1,0,1,0,0,1,0,0,1,0,0
100,100,2,2,5,5,5,1,1,1,1,0
90,90,1,2,4,5,4,1,1,1,0,0
80,80,1,2,2,5,4,1,1,1,0,0
72,72,1,2,2,3,4,1,1,1,1,1
42,62,0,1,2,3,4,1,0,0,0,1
32,57,0,0,2,3,2,1,0,0,0,0
27,49,0,0,2,2,1,1,0,0,0,0
19,44,0,0,2,1,0,1,0,0,0,0
9,34,0,0,0,1,0,1,0,0,0,0
1,34,0,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,90,2,2,3,5,5,1,1,1,0,0
80,85,2,2,2,5,4,1,1,1,0,1
64,80,2,1,2,4,3,1,1,1,0,0
56,72,2,1,2,2,3,1,1,1,0,0
51,72,2,1,2,2,2,0,1,1,1,0
46,56,1,1,2,1,1,0,1,1,0,0
46,41,1,1,2,1,0,0,0,1,0,0
41,28,1,1,2,0,0,0,0,0,0,1
21,18,1,0,5,5,5,1,1,1,0,0
16,10,1,0,5,4,4,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
92,90,2,2,4,4,5,1,1,1,1,0
87,80,1,2,4,4,3,1,1,1,0,0
82,80,1,2,4,4,2,0,1,1,0,1
52,80,1,1,3,4,2,0,0,1,0,0
44,75,1,1,3,3,1,0,0,1,0,0
34,67,1,1,2,2,1,0,0,1,0,1
18,62,1,0,2,1,0,0,0,1,1,0
13,37,0,0,1,1,0,0,0,0,0,0
5,27,0,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,90,2,2,4,5,4,1,1,1,0,0
90,82,2,2,4,4,3,1,1,1,0,0
70,82,2,2,3,4,3,1,0,1,0,0
65,72,2,2,2,4,2,1,0,1,0,0
52,67,2,2,2,3,2,1,0,0,0,1
42,67,2,1,2,3,1,0,0,0,0,0
34,62,2,1,2,2,0,0,0,0,0,0
24,54,2,1,1,1,0,0,0,0,0,0
16,44,2,1,5,5,5,1,1,1,0,0
8,39,2,1,5,4,4,1,1,1,1,0
3,19,1,1,4,4,3,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,87,2,2,5,4,5,1,1,0,0,0
95,79,2,2,5,3,5,0,1,0,1,0
95,49,1,2,4,3,5,0,0,0,0,0
90,41,1,2,4,2,4,0,0,0,0,1
74,36,1,1,4,1,3,0,0,0,0,0
66,31,1,1,4,0,2,0,0,0,0,0
56,21,1,1,2,0,2,0,0,0,1,0
51,11,0,1,2,0,0,0,0,0,0,1
31,1,0,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
85,100,2,2,5,5,4,1,0,1,0,0
77,95,2,2,5,4,3,1,0,1,0,0
67,85,2,2,3,4,3,1,0,1,0,0
62,72,2,2,3,3,3,1,0,0,0,0
57,64,2,2,3,2,2,1,0,0,0,0
47,64,2,2,2,2,2,0,0,0,0,1
31,59,2,1,2,1,1,0,0,0,0,0
21,51,2,1,1,0,1,0,0,0,1,0
16,31,1,1,5,5,5,1,1,1,0,0
1,26,1,1,4,5,5,1,1,0,0,1
100,100,2,2,5,5,5,1,1,1,1,0
95,80,1,2,4,5,4,1,1,1,0,1
85,62,1,1,4,4,4,1,1,0,0,0
77,54,1,1,4,2,4,1,1,0,0,0
67,54,1,1,3,2,4,0,1,0,0,1
47,49,1,0,2,2,3,0,1,0,0,0
39,44,1,0,2,1,2,0,1,0,0,0
29,36,1,0,1,0,2,0,1,0,0,0
29,21,1,0,1,0,1,0,0,0,0,0
24,11,1,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,1
90,92,2,1,5,4,4,1,1,1,1,0
82,72,1,1,4,3,4,1,1,1,0,0
74,64,1,1,4,1,4,1,1,1,0,1
58,64,1,0,4,0,4,0,1,1,0,0
53,54,1,0,3,0,3,0,1,1,0,0
38,54,1,0,3,0,2,0,0,1,0,0
33,44,1,0,2,0,1,0,0,1,0,0
28,34,1,0,2,0,0,0,0,0,0,0
18,24,1,0,5,5,5,1,1,1,0,0
8,14,1,0,3,5,5,1,1,1,0,0
3,1,1,0,3,4,5,1,1,0,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,95,2,2,5,5,3,1,1,1,1,0
85,79,1,2,4,4,3,1,1,1,1,0
85,63,0,2,4,3,3,0,1,1,0,0
75,58,0,2,4,3,2,0,1,0,0,0
65,50,0,2,3,2,2,0,1,0,0,0
65,30,0,2,2,2,2,0,0,0,0,0
55,25,0,2,1,2,1,0,0,0,0,0
47,15,0,2,0,1,1,0,0,0,0,0
39,10,0,2,5,5,5,1,1,1,0,0
29,5,0,2,5,5,4,1,1,0,0,0
100,100,2,2,5,5,5,1,1,1,0,1
84,95,2,1,5,4,4,1,1,1,0,0
74,87,2,1,4,3,4,1,1,1,1,0
66,67,1,1,3,2,4,1,1,1,1,0
61,42,0,1,2,2,4,1,1,0,0,0
51,32,0,1,0,2,4,1,1,0,0,0
51,24,0,1,0,1,4,0,1,0,0,0
46,16,0,1,0,0,3,0,1,0,0,1
36,11,0,0,0,0,1,0,1,0,0,0
21,11,0,0,5,5,5,1,1,1,0,0
6,6,0,0,4,5,5,1,1,0,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,85,2,2,4,5,5,1,1,0,0,0
87,77,2,2,4,3,5,1,1,0,0,0
79,67,2,2,3,2,5,1,1,0,1,0
49,67,1,2,2,2,5,1,0,0,0,0
39,62,1,2,1,2,4,1,0,0,0,1
23,52,1,1,0,1,4,1,0,0,0,1
23,47,1,0,0,1,3,0,0,0,0,0
15,42,1,0,0,0,2,0,0,0,0,0
10,37,1,0,5,5,5,1,1,1,1,0
5,17,0,0,4,5,4,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
82,100,2,2,5,4,5,1,0,1,0,1
82,90,2,1,4,4,5,0,0,1,0,0
77,80,2,1,3,4,4,0,0,1,0,0
67,75,2,1,2,4,3,0,0,1,1,0
59,59,1,1,2,2,3,0,0,1,0,0
54,49,1,1,1,2,2,0,0,1,0,0
44,44,1,1,0,2,1,0,0,1,0,0
39,31,1,1,0,1,1,0,0,0,0,0
31,26,1,1,5,5,5,1,1,1,0,0
21,18,1,1,4,4,5,1,1,1,0,0
21,3,1,1,4,4,4,1,0,1,0,0
11,3,1,1,3,4,4,0,0,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,95,2,2,4,5,4,1,1,1,0,0
80,85,2,2,2,5,4,1,1,1,0,0
72,77,2,2,2,3,4,1,1,1,0,1
46,77,2,1,2,2,4,1,0,1,1,1
36,57,1,0,1,2,3,1,0,1,0,0
28,57,1,0,1,1,3,0,0,1,1,0
18,47,0,0,0,1,2,0,0,1,0,0
5,42,0,0,0,0,2,0,0,0,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,90,2,2,3,5,5,1,1,1,1,0
85,65,1,2,2,5,5,1,1,0,0,0
80,57,1,2,2,4,4,1,1,0,0,0
75,49,1,2,2,3,3,1,1,0,0,1
75,19,1,1,1,3,3,1,0,0,1,0
67,9,0,1,1,2,2,1,0,0,0,0
62,9,0,1,1,2,1,0,0,0,0,1
46,4,0,0,1,1,0,0,0,0,0,0
100,100,2,2,5,5,5,1,1,1,1,1
80,90,1,1,5,5,4,1,1,0,0,0
72,82,1,1,5,3,4,1,1,0,0,0
72,62,1,1,4,3,4,1,0,0,0,0
64,52,1,1,3,2,4,1,0,0,0,1
54,44,1,0,3,1,3,1,0,0,0,0
44,39,1,0,2,1,2,1,0,0,0,0
44,34,1,0,2,1,1,0,0,0,0,0
34,26,1,0,1,0,1,0,0,0,1,0
24,16,0,0,5,5,5,1,1,1,0,0
16,6,0,0,4,4,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,90,2,2,4,5,4,1,1,1,0,1
79,82,2,1,4,3,4,1,1,1,0,0
74,67,2,1,3,3,4,1,1,0,0,0
69,59,2,1,3,2,3,1,1,0,0,0
59,51,2,1,2,1,3,1,1,0,0,0
54,51,2,1,2,1,2,0,1,0,1,0
44,41,1,1,1,1,1,0,1,0,0,0
39,31,1,1,0,1,0,0,1,0,0,1
13,31,1,0,5,5,5,1,1,1,0,0
13,11,1,0,4,5,5,1,0,1,0,0
13,1,1,0,3,5,5,0,0,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,100,2,2,5,5,4,0,1,1,0,0
85,90,2,2,3,5,4,0,1,1,0,1
75,80,2,1,2,5,3,0,1,1,0,0
65,72,2,1,1,4,3,0,1,1,0,0
60,64,2,1,1,3,2,0,1,1,0,0
55,56,2,1,1,2,1,0,1,1,0,1
39,51,2,0,1,1,0,0,1,1,1,0
31,31,1,0,0,0,0,0,1,1,0,0
16,26,1,0,5,5,5,1,1,1,1,0
8,6,0,0,4,4,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
100,95,2,2,5,5,4,0,1,1,1,0
90,79,1,2,4,4,4,0,1,1,0,0
75,74,1,2,3,4,4,0,1,0,0,0
65,66,1,2,2,3,4,0,1,0,0,1
45,58,1,1,1,2,4,0,1,0,1,0
20,58,0,1,1,2,3,0,0,0,0,0
15,53,0,1,1,2,1,0,0,0,0,0
10,43,0,1,0,2,0,0,0,0,0,0
2,35,0,1,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,90,2,2,3,5,5,1,1,1,0,0
90,75,2,2,3,5,4,1,0,1,0,0
85,67,2,2,3,4,3,1,0,1,0,0
75,59,2,2,2,3,3,1,0,1,0,0
75,49,2,2,1,3,3,0,0,1,0,0
65,41,2,2,0,2,3,0,0,1,0,0
57,33,2,2,0,0,3,0,0,1,0,0
47,28,2,2,0,0,2,0,0,0,0,1
37,23,2,1,5,5,5,1,1,1,0,0
32,15,2,1,5,4,4,1,1,1,0,0
24,7,2,1,5,2,4,1,1,1,0,0
14,2,2,1,4,2,3,1,1,1,0,1
100,100,2,2,5,5,5,1,1,1,0,1
80,92,2,1,4,4,5,1,1,1,0,1
80,87,2,0,4,4,4,0,1,1,0,0
72,82,2,0,4,3,3,0,1,1,0,0
64,72,2,0,3,2,3,0,1,1,0,0
59,62,2,0,2,2,2,0,1,1,0,0
44,62,2,0,2,2,1,0,0,1,0,0
39,49,2,0,2,1,1,0,0,0,1,0
29,29,1,0,0,1,1,0,0,0,0,0
21,24,1,0,5,5,5,1,1,1,0,0
11,16,1,0,4,4,5,1,1,1,0,0
6,11,1,0,4,4,5,0,1,0,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,95,2,2,5,5,3,1,1,1,0,0
90,87,2,2,5,4,2,1,1,1,0,0
85,79,2,2,5,3,1,1,1,1,1,0
77,63,1,2,5,1,1,1,1,1,1,0
67,43,0,2,3,1,1,1,1,1,0,0
52,38,0,2,2,1,1,1,1,0,0,0
42,28,0,2,0,1,1,1,1,0,0,0
24,28,0,2,0,0,1,1,0,0,0,1
24,23,0,1,5,5,5,1,1,1,0,0
9,23,0,1,5,5,4,1,0,1,0,0
4,15,0,1,5,4,3,1,0,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,92,2,2,4,4,5,1,1,1,0,0
80,87,2,2,3,4,4,1,1,1,0,0
70,82,2,2,3,4,3,1,1,0,0,0
60,74,2,2,2,3,3,1,1,0,1,0
52,74,1,2,2,2,3,0,1,0,1,0
44,64,0,2,2,1,2,0,1,0,0,1
18,64,0,1,2,0,2,0,0,0,0,0
8,54,0,1,0,0,2,0,0,0,0,1
100,100,2,2,5,5,5,1,1,1,0,0
90,92,2,2,4,4,5,1,1,1,0,1
90,82,2,1,3,4,5,0,1,1,0,0
85,72,2,1,2,4,4,0,1,1,0,1
65,67,2,0,1,4,3,0,1,1,0,0
60,57,2,0,1,4,2,0,1,0,0,0
52,52,2,0,1,3,1,0,1,0,1,0
24,52,1,0,1,2,1,0,0,0,0,0
19,44,1,0,1,1,0,0,0,0,0,0
9,36,1,0,5,5,5,1,1,1,0,0
1,31,1,0,5,4,4,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,1,0
95,90,1,2,5,5,3,1,1,1,0,0
85,85,1,2,4,5,2,1,1,1,0,0
77,85,1,2,4,4,2,0,1,1,1,1
67,65,0,1,3,4,1,0,1,1,0,0
57,60,0,1,2,4,0,0,1,1,0,0
52,45,0,1,1,4,0,0,1,0,0,0
44,35,0,1,0,3,0,0,1,0,0,0
36,27,0,1,0,1,0,0,1,0,0,0
18,27,0,1,5,5,5,1,1,1,0,0
13,19,0,1,5,4,4,1,1,1,0,0
5,9,0,1,4,3,4,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,1
80,92,2,1,4,4,5,1,1,1,0,0
70,87,2,1,3,4,4,1,1,1,1,0
62,87,1,1,3,3,4,0,1,1,0,0
57,79,1,1,3,2,3,0,1,1,0,0
57,61,1,1,3,1,3,0,0,1,0,0
47,51,1,1,1,1,3,0,0,1,0,0
37,46,1,1,0,1,2,0,0,1,0,1
27,31,1,0,0,1,1,0,0,0,0,0
22,23,1,0,5,5,5,1,1,1,0,0
14,18,1,0,5,4,4,1,1,1,0,0
6,13,1,0,5,3,3,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
92,90,2,2,4,4,5,1,1,1,0,0
87,77,2,2,4,3,5,1,1,0,0,0
77,77,2,2,4,3,5,0,0,0,0,0
67,67,2,2,2,3,5,0,0,0,0,0
62,59,2,2,2,2,4,0,0,0,0,0
54,54,2,2,2,1,3,0,0,0,0,0
49,46,2,2,2,0,2,0,0,0,0,0
39,36,2,2,0,0,2,0,0,0,0,0
34,31,2,2,5,5,5,1,1,1,1,0
24,11,1,2,3,5,5,1,1,1,0,0
19,1,1,2,2,5,4,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,1,0
92,80,1,2,4,4,5,1,1,1,0,1
72,70,1,1,2,4,5,1,1,1,0,0
64,65,1,1,2,3,4,1,1,1,0,0
59,57,1,1,2,2,3,1,1,1,1,0
41,47,0,1,2,1,3,1,1,0,0,0
31,42,0,1,1,1,2,1,1,0,0,1
21,34,0,0,1,0,1,1,1,0,0,0
11,34,0,0,1,0,1,0,0,0,0,0
6,24,0,0,5,5,5,1,1,1,0,0
6,16,0,0,5,4,5,0,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,1
90,90,2,1,4,5,4,1,1,1,0,1
74,82,2,0,4,3,4,1,1,1,0,0
64,72,2,0,2,3,4,1,1,1,0,0
56,67,2,0,2,2,3,1,1,1,0,0
51,52,2,0,1,2,3,1,1,0,0,0
51,42,2,0,1,2,3,0,0,0,0,0
46,37,2,0,1,2,1,0,0,0,1,0
38,17,1,0,0,1,1,0,0,0,0,0
30,12,1,0,5,5,5,1,1,1,0,0
20,2,1,0,3,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,1
100,95,2,1,5,5,4,0,1,1,0,0
100,80,2,1,5,5,3,0,0,1,0,0
92,72,2,1,5,3,3,0,0,1,1,0
84,62,1,1,5,2,2,0,0,1,0,0
79,52,1,1,4,2,1,0,0,1,0,0
69,44,1,1,3,1,1,0,0,1,1,0
59,24,0,1,1,1,1,0,0,1,0,0
51,14,0,1,0,0,1,0,0,1,0,1
100,100,2,2,5,5,5,1,1,1,1,0
95,84,1,2,5,4,4,1,1,1,0,0
90,76,1,2,5,3,3,1,1,1,0,0
85,66,1,2,4,3,2,1,1,1,0,0
70,61,1,2,3,3,2,1,1,0,0,0
50,61,1,2,2,3,2,1,0,0,0,0
50,53,1,2,2,2,2,0,0,0,0,1
30,48,1,1,1,2,1,0,0,0,0,0
22,38,1,1,0,1,1,0,0,0,0,0
14,33,1,1,5,5,5,1,1,1,0,0
9,23,1,1,4,5,4,1,1,1,0,1
100,100,2,2,5,5,5,1,1,1,1,0
92,90,1,2,5,4,4,1,1,1,0,0
72,90,1,2,4,4,4,1,0,1,0,0
67,77,1,2,4,3,4,1,0,0,1,1
47,57,0,1,2,3,4,1,0,0,0,0
42,47,0,1,1,3,3,1,0,0,0,0
34,42,0,1,1,2,2,1,0,0,0,0
34,37,0,1,1,2,1,0,0,0,0,1
24,27,0,0,0,2,0,0,0,0,0,0
16,19,0,0,5,5,5,1,1,1,0,0
8,9,0,0,4,4,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,95,2,2,4,5,4,1,1,1,0,0
90,90,2,2,4,5,3,0,1,1,1,0
85,70,1,2,3,5,2,0,1,1,0,1
65,62,1,1,2,4,2,0,1,1,1,0
57,42,0,1,1,3,2,0,1,1,0,0
49,34,0,1,1,1,2,0,1,1,0,0
36,29,0,1,1,0,2,0,1,0,0,0
21,29,0,1,1,0,1,0,0,0,0,0
11,24,0,1,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
100,85,2,2,5,5,4,1,0,1,0,0
100,77,2,2,5,4,4,0,0,1,0,1
90,72,2,1,5,4,2,0,0,1,0,0
82,62,2,1,4,3,2,0,0,1,1,0
74,52,1,1,4,2,1,0,0,1,0,0
59,47,1,1,3,2,1,0,0,0,0,0
51,39,1,1,3,0,1,0,0,0,0,0
41,29,1,1,1,0,1,0,0,0,0,0
31,24,1,1,5,5,5,1,1,1,1,0
23,4,0,1,4,4,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,1,0
92,84,1,2,5,3,5,1,1,1,0,0
77,79,1,2,4,3,5,1,1,0,0,0
69,74,1,2,4,2,4,1,1,0,0,1
49,69,1,1,3,2,3,1,1,0,0,0
39,64,1,1,2,2,2,1,1,0,0,0
21,64,1,1,2,1,2,1,0,0,0,0
13,59,1,1,2,0,1,1,0,0,0,0
13,49,1,1,1,0,1,0,0,0,0,0
8,39,1,1,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,92,2,2,5,4,4,1,1,1,0,1
85,82,2,1,4,4,3,1,1,1,0,0
75,72,2,1,2,4,3,1,1,1,1,0
55,62,1,1,1,4,3,1,1,0,0,0
45,54,1,1,0,3,3,1,1,0,0,0
30,54,1,1,0,3,2,1,0,0,0,1
14,49,1,0,0,2,1,1,0,0,0,0
6,49,1,0,0,1,1,0,0,0,1,0
1,33,0,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,1,0
90,84,1,2,4,4,5,1,1,1,1,0
80,68,0,2,3,3,5,1,1,1,0,1
60,63,0,1,2,3,4,1,1,1,0,0
55,55,0,1,2,2,3,1,1,1,0,0
40,55,0,1,2,2,2,1,0,1,0,0
32,50,0,1,2,1,1,1,0,1,0,0
27,50,0,1,2,1,0,0,0,1,0,0
19,40,0,1,1,0,0,0,0,1,0,1
9,20,0,0,5,5,5,1,1,1,0,0
4,7,0,0,5,4,5,1,1,0,0,0
100,100,2,2,5,5,5,1,1,1,0,0
92,95,2,2,5,4,4,1,1,1,0,0
82,95,2,2,4,4,4,0,1,1,0,1
61,90,2,1,4,3,4,0,1,0,0,0
56,80,2,1,3,3,3,0,1,0,0,0
51,75,2,1,3,3,1,0,1,0,0,0
41,67,2,1,2,2,1,0,1,0,1,0
41,47,1,1,2,2,0,0,0,0,0,0
33,37,1,1,1,1,0,0,0,0,0,0
25,27,1,1,5,5,5,1,1,1,0,0
12,22,1,1,5,4,5,1,1,0,0,0
4,17,1,1,5,3,4,1,1,0,0,0
4,7,1,1,5,3,4,0,0,0,0,0
100,100,2,2,5,5,5,1,1,1,0,1
80,92,2,1,4,4,5,1,1,1,0,0
75,87,2,1,4,4,5,0,1,0,0,0
65,79,2,1,3,3,5,0,1,0,0,0
60,71,2,1,3,2,4,0,1,0,0,0
42,71,2,1,3,1,4,0,0,0,0,0
37,66,2,1,3,1,2,0,0,0,0,0
32,56,2,1,2,1,1,0,0,0,1,1
12,36,1,0,0,1,1,0,0,0,0,0
4,31,1,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,95,2,2,5,5,4,1,1,0,1,1
74,79,1,1,5,3,4,1,1,0,0,1
58,79,1,0,5,2,4,0,1,0,0,0
48,74,1,0,4,2,3,0,1,0,0,0
40,64,1,0,3,1,3,0,1,0,1,0
40,44,0,0,3,1,2,0,0,0,0,0
35,36,0,0,3,0,1,0,0,0,0,0
30,26,0,0,2,0,0,0,0,0,0,0
20,16,0,0,5,5,5,1,1,1,0,0
10,11,0,0,4,5,4,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,90,2,2,4,5,4,1,1,1,1,0
85,90,1,2,3,5,4,0,1,1,0,0
75,85,1,2,2,5,3,0,1,1,0,0
67,80,1,2,2,4,2,0,1,1,0,0
62,72,1,2,2,3,1,0,1,1,0,1
42,67,1,1,1,3,0,0,1,1,0,0
34,57,1,1,0,2,0,0,1,1,0,0
26,49,1,1,0,0,0,0,1,1,0,0
21,34,1,1,5,5,5,1,1,1,0,0
13,29,1,1,5,4,4,1,1,1,0,0
5,19,1,1,4,3,4,1,1,1,1,0
100,100,2,2,5,5,5,1,1,1,0,0
92,100,2,2,5,4,5,0,1,1,1,1
82,70,1,1,4,4,5,0,1,0,0,0
77,65,1,1,4,4,3,0,1,0,0,0
69,57,1,1,4,2,3,0,1,0,0,0
54,57,1,1,4,2,2,0,0,0,0,0
44,47,1,1,2,2,2,0,0,0,0,1
34,37,1,0,1,2,1,0,0,0,0,0
26,27,1,0,0,1,1,0,0,0,0,0
21,19,1,0,5,5,5,1,1,1,1,0
11,3,0,0,4,4,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,1,0
95,75,1,2,4,5,5,1,1,0,0,0
87,70,1,2,4,4,4,1,1,0,0,0
79,60,1,2,3,3,4,1,1,0,0,1
63,50,1,1,2,2,4,1,1,0,0,0
53,42,1,1,1,1,4,1,1,0,0,0
48,37,1,1,1,1,2,1,1,0,0,0
48,27,1,1,1,1,2,0,0,0,0,0
40,22,1,1,1,0,1,0,0,0,0,0
35,12,1,1,5,5,5,1,1,1,0,0
30,7,1,1,5,5,3,1,1,1,1,0
100,100,2,2,5,5,5,1,1,1,0,0
95,95,2,2,5,5,3,1,1,1,0,0
